Server_cost,lamda,Utilization,used_server,CaseID,H_cost,FailureRates,min_server,T_cost,holding_costs,holding_cost_min,skillCost,Num_back_orders,param_name,BO_cost,var_level,S,machineCost,ServiceRates,penalty_cost,param_value,VNS_best_priority,num_SKU,VNS_run_time,VNS_best_cost,utilization_rate
1000000,0,0.7999999999999999,10,Case: 0034,14865.121384083544,"[0.03906194856268693, 0.3157155163434645, 0.008908601623942632, 0.01863983585349391, 0.012739232193356041, 0.12093600122141741, 0.21640972664495398, 0.008247380616130262, 0.07336964303801174, 0.18597211390254256]",8,1080818.652993343,"[505.3681374789536, 344.0844541761639, 633.2940485861734, 1476.6123560519345, 376.9845627937169, 490.6643348469968, 1355.747533360236, 1143.4250950472442, 304.59910066591004, 593.3918556642269]",100,100,2.9923999283568476,holding_cost,65953.5316092595,0.05,"[3.0, 4.0, 2.0, 1.0, 4.0, 4.5, 1.0, 1.0, 6.0, 2.0]",100000,"[0.04489785666335452, 0.2898550319550381, 0.0181863775728382, 0.2292024195209106, 0.00914383526386867, 0.12555441824108313, 1.8729537008287034, 0.045791398474347225, 0.03180996025521525, 0.3639257936706534]",22040.346607505486,1.5,"[9, 5, 6, 9, 10, 9, 4, 6, 9, 2]",10,58508.4511179924,1080818.652993343,0.8
600000,0,0.6666666666666666,6,Case: 0035,14337.112238142081,"[0.012850325802199379, 0.05158288260670764, 0.08746862172948289, 0.05444247621855121, 0.1213628526837491, 0.04539697213830179, 0.024252743334554586, 0.047797778799769104, 0.00043650714350139603, 0.015115791478347787, 0.005630388967303851, 0.07340089316853778, 0.06894515741648566, 0.08886716003379114, 0.03316700712018238, 0.02833444304613163, 0.027208331752179057, 0.051321321001957465, 0.10922188647591091, 0.05319645908235551]",5,630525.165512983,"[1112.0703923098433, 1011.4853717949093, 475.15680262677256, 257.3126594226244, 664.8610102751808, 991.0800677284526, 475.8328631028471, 418.052836221604, 1442.235051369304, 352.30967646626516, 1482.788979593792, 761.1580315538895, 723.6059424469643, 1194.3267913795378, 1471.5023748463984, 1298.3646040200674, 958.4550887206897, 469.924370016731, 1170.2387504640778, 623.1414761399694]",100,100,0.605393270348043,holding_cost,16188.053274840931,0.05,"[0.975, 1.0, 2.0, 3.0, 1.0, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0]",100000,"[0.25619557339446436, 0.748568443000067, 0.2860812190721845, 0.05748124476305109, 0.6990173123196853, 0.5624202625479614, 0.0670929502244146, 0.12902071184463076, 0.03933635264528057, 0.02264349431114459, 1.0756725442023733, 0.6187333758439174, 0.5180256988670697, 2.053656200199729, 2.6467358169862605, 1.2945792923296506, 0.31694832707421633, 0.16505827806809334, 3.2036045630950136, 0.26921078206109234]",26739.73112640376,1.5,"[19, 11, 17, 14, 5, 6, 18, 18, 13, 16, 10, 3, 14, 15, 12, 4, 11, 18, 14, 3]",20,67911.34353709221,630525.165512983,0.8
1000000,0,0.8,10,Case: 0041,14783.912304225098,"[0.14290645525029788, 0.007505659479552433, 0.000714480395800512, 0.05427855622310535, 0.033357031353923774, 0.030154759846313123, 0.06819346454475964, 0.1497972778832125, 0.021856113386051035, 0.0005198167031681064, 0.02083127064447485, 0.0357738718137987, 0.018128036838376865, 0.12380529809451903, 0.01051876617893033, 0.05275797636738622, 0.07912175402599042, 0.021654828499725637, 0.021971299621854245, 0.10615328284875944]",9,1068532.8409316125,"[141.54468785434074, 1119.2119674021412, 639.8620995140694, 1164.9359811096779, 920.900515547082, 354.59482850045487, 562.7738964679713, 350.92680043187704, 248.82979892386496, 1426.9393137058444, 1181.053734073928, 581.7204790206038, 796.8874573465985, 338.6316910585373, 314.83987986951416, 459.4277389324837, 124.82757716537839, 1210.2767513236943, 1066.556795908283, 550.8488274817316]",1,100,3.372094535268942,holding_cost,53748.928627387504,0.05,"[4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.025, 2.0, 6.175, 0.9, 1.0, 1.0]",100000,"[0.12435273573572614, 0.09990324115271883, 0.002790369295143214, 0.8657946038053973, 0.3584720407472389, 0.06324221742055092, 0.26798878375797736, 0.28289746278606365, 0.02202718228213819, 0.15951901789344242, 0.45539098381651194, 0.14364963673376838, 0.11049726533217191, 0.1783312295768923, 0.017692701992696493, 0.126031992025453, 0.050791036384855014, 0.3775249047857452, 0.37341286630803777, 0.3970042331601033]",15939.330307980452,1.5,"[8, 20, 8, 13, 10, 6, 15, 6, 8, 11, 2, 3, 16, 4, 19, 6, 19, 17, 17, 3]",20,60057.11958003044,1068532.8409316125,0.8
500000,0,0.8,5,Case: 0044,8254.099785443808,"[0.16701897289508552, 0.047954138726693164, 0.010763891102607146, 0.05558661067709787, 0.0069127500514897435, 0.1252386606072997, 0.34905617776677256, 0.05423985329995583, 0.14058716746782873, 0.042641777405169695]",5,569646.930253508,"[241.43197407178906, 1500.0, 900.5493475338127, 284.7515321718372, 530.9148202162334, 587.586867442264, 497.4541232123415, 155.0512070482922, 608.1847899073653, 319.41500503088116]",1,100,3.7117181635104712,holding_cost,61392.830468064196,0.05,"[4.8, 0.0, 1.0, 3.0, 1.0, 1.725, 2.0, 6.1, 2.0, 2.0]",100000,"[0.3083352062966654, 1.6215542099890612, 0.08071969899904526, 0.07488698858790191, 0.027821259034662326, 0.6426471902915211, 1.3025848532884379, 0.045098546317134815, 0.5549690658923119, 0.11053307287722508]",16540.27266175836,1.5,"[6, 3, 4, 6, 3, 5, 3, 7, 5, 5]",10,20042.752668857574,569646.930253508,0.8
70000,0,0.5714285714285714,7,Case: 0075,5816.501349065893,"[0.0806287803559207, 0.0458640594678305, 0.21565314934931268, 0.010481676986528538, 0.010344586379929023, 0.19598121393205822, 0.14598540141317906, 0.0661440156699186, 0.05465402258815169, 0.17426309385717104]",4,94113.0332576003,"[816.2296679670842, 1464.2639045695194, 263.4971292776047, 137.13174904172496, 279.28218937087377, 216.25639714700822, 681.4899553206478, 929.5036464983934, 487.71417695729104, 382.7042159287692]",1,100,1.118331762337993,holding_cost,18296.531908534416,0.05,"[1.0, 0.0, 2.0, 3.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.975]",10000,"[0.9032669049222143, 25.30443299353234, 0.2869269319361444, 0.009267721565534393, 0.022344869304938224, 0.2800995042425261, 0.8245979028135947, 0.7897835359078368, 0.18792363452402278, 0.5583815629532884]",16360.558221366751,1.5,"[8, 8, 3, 8, 5, 10, 5, 10, 5, 10]",10,22571.74140405655,94113.0332576003,0.8
110000,0,0.7272727272727273,11,Case: 0076,8370.461094321396,"[0.007129274192188778, 0.05612409110449591, 0.013903538796208138, 0.07614369081261467, 0.008618866715259344, 0.0009117179508376068, 0.0327223184751944, 0.02426687537510085, 0.1262556982372615, 0.012146642422455651, 0.0234781681665172, 0.01052151807748715, 0.039273445247152386, 0.036272737760990936, 0.016943224822250292, 0.1904491813326232, 0.10848404874721541, 0.13054330830718464, 0.012652898924042581, 0.07315875453291952]",9,149828.49246408435,"[1338.9354600599074, 553.1717601135629, 304.3409425710088, 67.41114154999511, 1285.6791537577992, 407.1663412774742, 217.09658057800826, 1293.9336901260506, 462.417753494542, 442.6810045066831, 433.8037908338417, 1108.6892441258315, 164.21287763356918, 294.6548390056498, 665.2731796721608, 280.7937879232291, 224.35574029054519, 386.0997632283478, 1469.6391282822967, 669.144090267781]",1,100,2.3034991693397457,holding_cost,31458.03136976296,0.05,"[0.0, 1.0, 1.975, 3.0, 0.0, 1.475, 3.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 2.0, 0.0, 1.0]",10000,"[0.21423841789892223, 0.20212650071114366, 0.03083578235304982, 0.06417267625561132, 0.253879436570791, 0.002081723896452389, 0.030582072696307847, 0.5451327190173727, 0.5083446688120041, 0.0421436326038384, 0.07680968891875331, 0.14403767325276443, 0.046185058343101916, 0.07581250501438007, 0.10911063671069243, 0.36500583812797455, 0.12711488925510586, 0.279164278553375, 0.6238421288331462, 0.3608945548189909]",13656.628050263118,1.5,"[9, 4, 15, 11, 13, 17, 15, 6, 12, 9, 10, 9, 20, 16, 20, 12, 15, 14, 15, 7]",20,137747.82032990456,149828.49246408435,0.8
60000,0,0.6666666666666666,6,Case: 0079,13135.40195217109,"[0.023580811285060673, 0.16901003215075977, 0.028911920917746258, 0.04447671108354425, 0.025685128995303366, 0.00939943082079335, 0.037196066349884614, 0.060785946646444364, 0.0024732849268711272, 0.01259145117964811, 0.07473176075568616, 0.004066713847931931, 0.0003965413982827639, 0.09143456435762148, 0.05661301037761839, 0.06760200009229202, 0.0158162454483491, 0.046698655273103566, 0.05385960664174789, 0.17467011745131086]",5,115618.7577049134,"[491.36419740284435, 1032.3610154387118, 336.1409221036431, 1167.8722715446474, 762.6160301053383, 847.8595028607295, 516.0997880534006, 294.4965723544332, 837.7426034072306, 695.6782826920098, 1226.4064674289511, 1051.7523301958515, 617.4501206773165, 408.0896143101786, 1448.6958104482248, 887.8213711851176, 372.09876151113014, 390.648872316262, 560.6899810582188, 386.09696260863967]",100,100,1.7689079292695795,holding_cost,42483.3557527423,0.05,"[1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.975, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0]",10000,"[0.1158449895701944, 2.4374299919561433, 0.061243179513483306, 0.7978686489112464, 0.22947300533858536, 0.08848735613270906, 0.14922490138296401, 0.09404525641856612, 0.022613522161618133, 0.08957530992457605, 1.5973110907244776, 0.05635675111049962, 0.002688560428286496, 0.33838239349763727, 1.7413725180551438, 0.7405411988484382, 0.053512219764522535, 0.16564238239033344, 0.33931557718949934, 0.3979649567473388]",24016.713956550924,1.5,"[13, 11, 12, 16, 5, 18, 14, 20, 4, 15, 15, 3, 16, 8, 3, 10, 9, 11, 15, 8]",20,113568.03584313393,115618.7577049134,0.8
110000,0,0.7272727272727273,11,Case: 0080,12773.277812746797,"[0.2807800677228305, 0.11893297042304549, 0.03896382631321526, 0.07614496611125812, 0.02835153263651705, 0.12355136810427492, 0.06339122641645144, 0.026413029508937775, 0.15983254203223668, 0.08363847073123287]",9,154429.99932120636,"[373.492318941024, 853.2483867523323, 399.3481503576634, 316.9431390477689, 1109.165751442903, 1500.0, 306.5898228444662, 304.04336001880074, 376.22344976578927, 1043.808235694757]",100,100,1.4892211342824409,holding_cost,31656.721508459577,0.05,"[3.0, 2.0, 2.0, 3.825, 1.0, 1.0, 3.0, 4.0, 3.0, 1.975]",10000,"[0.29725048654496616, 0.27042584120345714, 0.05089830207971754, 0.06268376273631145, 0.08099291037251188, 0.4084162091038349, 0.05294603972815653, 0.017392960533353118, 0.17644109524896112, 0.23167080042937344]",21257.233583186353,1.5,"[4, 9, 4, 10, 3, 2, 9, 10, 9, 10]",10,61671.878886938095,154429.99932120636,0.8
70000,0,0.5714285714285715,7,Case: 0117,9207.92690784698,"[0.003758602764222506, 0.04326828230144753, 0.06084416292975198, 0.015218200656745194, 0.04218953606773292, 0.14150018113714816, 0.01622125450381559, 0.030410211372981607, 0.0550380808240367, 0.05085027589983138, 0.03782718169492884, 0.0010835036149917572, 0.029986776580073288, 0.03289437036808763, 0.012451571437266898, 0.05563156249801304, 0.004719382646102468, 0.030877228162693095, 0.19404957739906226, 0.14118005714106693]",5,127383.50628463954,"[94.6666290788408, 190.46111720606433, 585.2209630563611, 292.8684876445468, 662.0211164071883, 905.7369556473251, 127.96880782574407, 861.5016446920988, 505.1108713457036, 507.2946646740737, 236.94049276850984, 1066.265601629203, 358.1922071646675, 1437.1799434887685, 1498.9762385684276, 633.905938617173, 867.7467756325165, 362.4840874650911, 693.137140092844, 1090.0982696537833]",1,100,2.0287905427757833,holding_cost,48175.57937679257,0.05,"[2.075, 2.0, 1.0, 2.0, 1.0, 0.975, 2.0, 0.95, 1.0, 1.0, 1.975, 0.0, 1.0, 0.0, 0.0, 1.0, 0.35, 1.0, 1.0, 0.925]",10000,"[0.005069272357569172, 0.1155086708605005, 0.46741773007289455, 0.034376764146443486, 0.3842875285669363, 2.5735750981943655, 0.026091993637259007, 0.5465136011928916, 0.3498177541701707, 0.3010329195486669, 0.11537344556504166, 0.02604298472236621, 0.14571273164635207, 2.8930216041115866, 2.1661465201114076, 0.406247835345541, 0.06609033597246906, 0.14294316680748764, 2.278230210891889, 3.458157830966903]",23745.960147704027,1.5,"[14, 16, 11, 9, 11, 12, 3, 19, 3, 17, 18, 12, 9, 11, 8, 14, 19, 7, 9, 17]",20,110472.16085195541,127383.50628463954,0.8
120000,0,0.6666666666666666,12,Case: 0118,11907.53510683044,"[0.1233768982263539, 0.010503074667557684, 0.042861476002520174, 0.04888036345863343, 0.14572265971048348, 0.07617069921730772, 0.3945985198395927, 0.06698705342004048, 0.0435829932011159, 0.04731626225639467]",9,153798.52248746317,"[1092.3822083316854, 257.2592645162489, 145.7885982405581, 770.7655902528224, 1500.0, 138.52555424478686, 958.8101474464714, 1207.569067114189, 1242.0503988981295, 563.7318777217082]",1,100,0.6908733750424845,holding_cost,21890.987380632723,0.05,"[1.0, 3.025, 5.675, 1.975, 1.0, 5.0, 2.0, 1.0, 1.0, 2.0]",10000,"[0.4391390009824686, 0.008528369692674292, 0.016459975494832805, 0.1193579843535387, 0.8199510339838263, 0.04039685283742203, 1.1850398049825237, 0.2905675808326429, 0.1965118697598053, 0.07565672515632145]",31685.961815052666,1.5,"[2, 4, 8, 8, 3, 9, 3, 2, 2, 8]",10,37209.543961048126,153798.52248746317,0.8
70000,0,0.5714285714285714,7,Case: 0119,6296.31996036009,"[0.149415973296026, 0.17577328289195648, 0.0011273601747495811, 0.012478005145356926, 0.1485737237626093, 0.0762683085190335, 0.1299589324997424, 0.1316208231818654, 0.12888232599876892, 0.04590126452989132]",5,117927.76465099938,"[1384.1272520881134, 318.68712978057425, 506.8764239713579, 1491.1548384073026, 529.5745886126055, 322.58348623328243, 451.2192047779246, 684.8392481412372, 706.9067211070546, 590.786414828021]",100,100,1.9146940822043725,holding_cost,41631.444690639284,0.05,"[0.0, 2.0, 1.5, 0.0, 1.975, 3.0, 2.0, 1.0, 1.0, 1.0]",10000,"[3.4032518463352317, 0.23323032866082338, 0.0025655872920077307, 0.3683635103210176, 0.4076042865259501, 0.06490210868165748, 0.2758620144677159, 0.5542712608939014, 0.690034434264864, 0.15603033612929937]",21743.13122789272,1.5,"[4, 4, 10, 7, 10, 6, 10, 6, 9, 5]",10,100045.85913991928,117927.76465099938,0.8
120000,0,0.6666666666666666,12,Case: 0120,13130.30532428039,"[0.012193855952912188, 0.23437396756095882, 0.033049468125422574, 0.01156644433978718, 0.06945512631201596, 0.08116175065036069, 0.1239521219510515, 0.09036201874254043, 0.0495001846872775, 0.029529228690548748, 0.03654435183772661, 0.03415740103960453, 0.010925742186963721, 0.01498208959353702, 0.01865369316435629, 0.014483984762229427, 0.01061701745972579, 0.07549639001835515, 0.013244213255024829, 0.03575094966960115]",8,236429.44178320753,"[1174.7848837029808, 377.5777283084849, 519.3074069940275, 1122.3799264353029, 343.5375276945733, 626.8095024132951, 594.2017413662204, 208.3942328913231, 1500.0, 477.92398819752066, 1491.1450558524914, 971.271266062977, 706.449099003278, 687.633066145132, 555.6180975649389, 459.3939236845398, 423.42695627036255, 973.8772440620814, 750.7016637999869, 1204.7344468108754]",100,100,4.824922821325232,holding_cost,103299.13645892715,0.05,"[0.0, 3.0, 1.875, 0.0, 2.95, 1.0, 2.0, 4.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.85, 2.15, 1.0, 1.0, 0.0]",10000,"[0.2432066566287901, 0.21090144386749785, 0.08297472108880925, 0.17112886879732656, 0.08210966205369266, 0.3000193823476262, 0.38276233172923535, 0.05669705931504328, 9.271015012553065, 0.04868516995841846, 3.356548346392551, 0.3144404663855545, 0.045008652546838265, 0.0526571240172852, 0.05410974443859957, 0.03253878010283101, 0.01212859038949202, 0.5927151907118972, 0.05810447880797589, 0.6013625109309874]",21409.489909841628,1.5,"[3, 8, 17, 15, 12, 11, 17, 8, 3, 11, 12, 5, 5, 5, 7, 10, 4, 2, 7, 6]",20,114693.70874094963,236429.44178320753,0.8
